"ID
Inven
tario
Na
cio
nal",NOMBRE CIENTÍFICO,NOMBRE COMÚN,SINONIMIA incompleta,REINO,"PHYLLUM /
DIVISIÓN",CLASE,ORDEN,FAMILIA,"HÁBITO 
(sólo plantas)","ENDÉMICA
respecto de Chile 
(? = dudoso)","DISTRIBUCIÓN REGIONES:
ANT= ANTARTICA
DV= DESVENTURADAS
IP= ISLA DE PASCUA
JF= Arch. JUAN FERNÁNDEZ
SG= SALAS Y GOMEZ
? = Sin datos o de presencia dudosa o requiere confirmación",Arica y Parinacota,Tarapacá,Antofagasta,Atacama,Coquimbo,Valparaíso continental,Metropolitana,O'higgins,Maule,Ñuble,Bío-Bío,Araucanía,De Los Ríos,De Los Lagos,Aysén,Magallanes continental e insular,Antártica,Isla Pascua,Salas y Gómez,Juan Fernandez,Desventuradas,"CATEGORÍA VIGENTE:
CR = En peligro crítico
DD = Datos insuficientes
EN = En Peligro
EW= Extinta en estado silvestre
EX = Extinta
FP = Fuera de Peligro
IC = Insuficientemente Conocida
LC = Preocupación menor
NT = Casi amenazada
R  = Rara
VU = Vulnerable","FUENTE DE CATEGORÍA VIGENTE:
CAZA  = Reglamento Ley de CAZA
RCE = Reglamento de Clasificación Especies.",Criterio clasificación para especies RCE Vigentes,"NÚMERO PROCESO RCE  
se clasificó categoría Vigente","REFERENCIA o DECRETO
Categoría Vigente","Categoría ANTERIOR a RCE actual
(NO VIGENTE)
Bol_47 = Boletín 47 MNHN
CAZA  = Reglamento Ley de CAZA
L_Rojo_Flora = Libro Rojo de flora
L_Rojo_Vert = Libro Rojo de vertebrados
Núñez et al. 1997 = Reunión de herpetólogos
Yáñez et al. 1997 = Reunión especialistas mamíferos acuáticos
RCE = Reglamento de Clasificación Especies.","Fuente Categoría ANTERIOR a RCE actual 
(NO VIGENTE)
(Ver valores en columna adyacente)","Categoría ANTE ANTERIOR a RCE actual 
(NO VIGENTE)
Bol_47 = Boletín 47 MNHN
CAZA  = Reglamento Ley de CAZA
L_Rojo_Flora = Libro Rojo de flora
L_Rojo_Vert = Libro Rojo de vertebrados
Núñez et al. 1997 = Reunión de herpetólogos
Yáñez et al. 1997 = Reunión especialistas mamíferos acuáticos
RCE = Reglamento de Clasificación Especies.","Fuente Categoría  ANTE ANTERIOR a RCE actual  
(NO VIGENTE)
(Ver valores en columna adyacente)","Es vertebrado, INvertebrado, Planta u Hongo "
2752,Drimys winteri,"canelo, boique, voigue, fuñe, choól",Drimys winteri var. chilensis; Drimys paniculata; Drimys chilensis; Drimys chilensis var. latifolia; Drimys winteri f. chilensis,Plantae,Magnoliophyta,Magnoliopsida,Magnoliales,Winteraceae,Árbol,NO,IV-XII,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,"EN (XV-VI), LC (VII-XII)",RCE,"Región del Libertador Bernardo O’Higgins al Norte: EN A2c,
Región del Maule al Sur: --",13,DS 06/2017 MMA,,,,,Planta
2737,Dromiciops gliroides,monito del monte,Dromiciops australis,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheridae,,NO,VII-XI,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,NT,RCE,--,7,DS 42/2011 MMA,IC,RCE_1,R,CAZA,Vertebrado
424,Dryopteris karwinskyana,,Aspidium karwinskyanum; Dryopteris espinosae; Thelypteris espinosae; Nephrodium karwinskyanum.,Plantae,Pteridophyta,Filicopsida,Polypodiales,Dryopteridaceae,Hierba,NO,IP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,VU,RCE,VU D2,10,DS 52/2014 MMA,VU,Bol_47,,,Planta
1100,Dysopsis hirsuta, ,,Plantae,Magnoliophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Hierba,SI,JF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CR,RCE,CR B1ab(iii)+2ab(iii),5,DS 33/2011 MMA,,,,,Planta
85,Echinopsis bolligeriana,quisco de los acantilados,Trichocereus chiloensis,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Suculenta,SI,VI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,EN-R,RCE,"EN B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); C2a(ii)",2,DS 50/2008 MINSEGPRES,,,,,Planta
86,Echinopsis ferox,cactus,"Lobivia longispina, Lobivia ferox",Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Suculenta,NO,I,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NT,RCE,--,7,DS 42/2011 MMA,R,RCE_2,,,Planta
247,Echinopsis glauca,cactus,Trichocereus glaucus,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Suculenta,SI,"XV, I",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EX,RCE,--,7,DS 42/2011 MMA,IC-R,RCE_3 (DS 51/2008 MINSEGPRES),"IC, R(form. pendens)",Bol_47,Planta
,Ectinogonia barrigai,"balita de Barriga, bupréstido de Barriga",,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,,SI,II,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CR,RCE,CR B1ab(iii)+2ab(iii),17,DS 44/2021 MMA,,,,,Invertebrado
,Ectinogonia chalyboeiventris,"balita (genérico), bupréstido (genérico)",,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,,SI,III-IV,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VU,RCE,VU B2ab(iii),17,DS 44/2021 MMA,,,,,Invertebrado
8234,Ectinogonia speciosa,"balita, balita de oro, catita de oro, silbador","Latipalpis speciosa, Germain; Psiloptera metallica, Fairmaire; Psiloptera verrucifera, Fairmaire & Germain; Ectinogonia chlorizans, Obenberger; Ectinogonia speciosa, Kerremans; Ectinogonia buqueti speciosa, Cobos",Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,,SI,"IV?, V-VI, VII?",0,0,0,0,sd,1,1,1,sd,0,0,0,0,0,0,0,0,0,0,0,0,NT,RCE,--,14,DS 79/2018 MMA,DD,RCE_13 (DS 06/2017 MMA),,,Invertebrado
,Elaphoglossum fonki,,"Elaphoglossum mathewsii, Acrostichum fonkii",Plantae,Pteridophyta,Filicopsida,Filicales,Lomariopsidaceae,Hierba,SI,XIV-X,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,VU,RCE,VU B1ab(iii)+2ab(iii),9,DS 13/2013 MMA,R [Elaphoglossum mathewsii],Bol_47,,,Planta
433,Elaphoglossum gayanum,,"Acrostichum gayanum, Acrostichum conforme",Plantae,Pteridophyta,Filicopsida,Filicales,Lomariopsidaceae,Hierba,NO,IX-XI,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NT,RCE,NT [Rebajado desde VU B1ab(iii)+2ab(iii)],9,DS 13/2013 MMA,R,Bol_47,,,Planta
437,Elaphoglossum lindenii,,"Elaphoglossum squamatum, Elaphoglossum lindenii, Acrostichum squamatum, Acrostichum squamosum, Acrostichum lindenii",Plantae,Pteridophyta,Filicopsida,Filicales,Lomariopsidaceae,Hierba,SI,JF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,EN,RCE,EN [Rebajado desde CR B1ab(iii)+2ab(iii)],9,DS 13/2013 MMA,VU [Elaphoglossum squamatum],Bol_47,,,Planta
435,Elaphoglossum porteri,,,Plantae,Pteridophyta,Filicopsida,Filicales,Lomariopsidaceae,Hierba,NO,X,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,VU,RCE,VU D2,9,DS 13/2013 MMA,R,Bol_47,,,Planta
436,Elaphoglossum skottsbergii,,,Plantae,Pteridophyta,Filicopsida,Filicales,Lomariopsidaceae,Hierba,SI,IP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CR,RCE,CR B1ab(iii)+2ab(iii),6,DS 41/2011 MMA,EN,Bol_47,,,Planta
2757,Elasmoderus minutus,langosta,Aphritis porosus; Atherina maclovina; Eleginus falklandicus; Eleginus chilensis; Eleginops maclovina; Eleginus maclovinus.,Animalia,Arthropoda,Insecta,Orthoptera,Tristiridae,,SI,"II?, III",0,0,sd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VU,RCE,VU B1ab(iii)+2ab(iii),11,DS 38/2015 MMA,,,,,Invertebrado
,Elasmoderus minutus,langosta diminuta,,Animalia,Arthropoda,Insecta,Orthoptera,Tristiridae,,SI,III-IV,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VU,RCE,VU B1ab(iii)+B2ab(iii),17,DS 44/2021 MMA,,,,,Invertebrado
823,Eleginops maclovinus,róbalo,,Animalia,Chordata,Actinopterygii,Perciformes,Eleginopidae,,NO,V-XII,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,LC,RCE,--,10,DS 52/2014 MMA,"VU(V-VIII), FP(IX-XII)",Bol_47,,,Vertebrado
778,Eligmodontia puerulus,"lauchita de pie sedoso, ratita de pie sedoso del norte, ratón de pie sedoso, laucha colilarga, laucha de la puna","Hesperomys puerulus, Mus puerulus, Phyllotis hirtipes, Eligmodontia hirtipes jacunda, Eligmodontia puerulus hirtipes, Eligmodontia puerulus tarapacensis",Animalia,Chordata,Mammalia,Rodentia,Muridae,,NO,XV-II,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LC,RCE,--,9,DS 13/2013 MMA,IC,L_ROJO_Vert,,,Vertebrado
730,Enicognathus leptorhynchus,choroy,,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,,SI,VII-XI,0,0,0,0,0,0,0,sd,1,1,1,1,1,1,1,0,0,0,0,0,0,LC,RCE,--,14,DS 79/2018 MMA,"EN(VII), VU(VIII-X), IC(XI)",CAZA,,,Vertebrado
,Enodisomacris curtipennis,"langosta de Ureta; langosta de Lila; langosta de La Chimba
",,Animalia,Arthropoda,Insecta,Orthoptera,Tristiridae,,SI,II,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EN,RCE,EN B1ab(iii)+2ab(iii),17,DS 44/2021 MMA,,,,,Invertebrado
,Entoloma necopinatum,hongo,,Fungi,Basidiomycota,Basidiomycetes,Agaricales,Entolomataceae,,NO,"VIII-IX, X, XIV?",0,0,0,0,0,0,0,0,0,0,1,1,sd,1,0,0,0,0,0,0,0,VU,RCE,VU B2ab(iii),11,DS 38/2015 MMA,,,,,Hongo
,Entomochilus wilsoni,"tenebrio de Wilson, teatino de Wilson",,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,,SI,II-III,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CR,RCE,CR B1ab(iii)+2ab(iii),17,DS 44/2021 MMA,,,,,Invertebrado
438,Equisetum giganteum,"cola de caballo, yerba del platero","Equisetum araucanum, Equisetum lechleri, Equisetum philippi, Equisetum poeppigianum, Equisetum pyramidale, Equisetum ramosissimun var scaberium, Equisetum scandens, Equisetum schaffneri, Equisetum tarapacarum, Equisetum xylochaetum, Hippochaete gigantea ",Plantae,Pteridophyta,Sphenopsida,Equisetales,Equisetaceae,Hierba,NO,XV-X,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,LC,RCE,--,9,DS 13/2013 MMA,"VU(XV-IV), IC(V-X)",Bol_47,,,Planta
8268,Eragrostis kuschelii,,,Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Hierba,SI,DV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CR,RCE,CR B1ab(iii)+2ab(III),13,DS 06/2017 MMA,,,,,Planta
2840,Eragrostis pycnantha,,"Poa pycnantha, Poa densiflora",Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Hierba,SI,III,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EN,RCE,EN B1ab(iii),6,DS 41/2011 MMA,,,,,Planta
8269,Eretmochelys imbricata,Tortuga carey,"Caretta bissa; Caretta rostrata; Caretta squamosa; Caretta squamata; Chelone imbricata; Chelonia pseudo-mydas; Chelonia pseudo-caretta; Chelonia radiata; Eretmochelys squamata; 
Eretmochelys squamosa; Onychochelys kraussi; Testudo imbricata
",Animalia,Chordata,Reptilia,Testudines,Cheloniidae,,NO,IP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CR,RCE,CR A2bd,13,DS 06/2017 MMA,,,,,Vertebrado
2766,Erichius franzae,borrachito,Pycnosiphorus franzae.,Animalia,Arthropoda,Insecta,Coleoptera,Lucanidae,,SI,VIII-IX,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,VU,RCE,VU B1ab(iii)+2ab(iii),11,DS 38/2015 MMA,,,,,Invertebrado
5411,Erichius virgatus,"borrachito de Tolhuaca, borrachito listado de Tolhuaca",,Animalia,Arthropoda,Insecta,Coleoptera,Lucanidae,,SI,VIII-IX,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,EN,RCE,EN B1ab(iii)+2ab(iii),11,DS 38/2015 MMA,,,,,Invertebrado
292,Erigeron fernandezianus,,,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Arbusto,SI,JF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,VU,RCE,VU D2,4,DS 23/2009 MINSEGPRES,,,,,Planta
293,Erigeron ingae,,,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Arbusto,SI,JF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,EN-R,RCE,EN D,4,DS 23/2009 MINSEGPRES,,,,,Planta
294,Erigeron luteoviridis,,,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Arbusto,SI,JF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,EN-R,RCE,"EN B1ab(iii)+2ab(iii); C2a(i,ii); D",4,DS 23/2009 MINSEGPRES,,,,,Planta
295,Erigeron rupicola,,,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Arbusto,SI,JF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,EN,RCE,"EN B1ab(iii,v)+2ab(iii,v); C2a(ii)",4,DS 23/2009 MINSEGPRES,,,,,Planta
,Erioderma leylandii,liquen,Sticta leylandii,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Pannariaceae,,NO,"VIII, X-XII",0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,LC,RCE,--,16,DS 16/2020 MMA,VU -FP,Bol_47,,,Hongo
,Erioderma sorediatum,liquen,,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Pannariaceae,,NO,X-XI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,LC,RCE,--,16,DS 16/2020 MMA,VU,Bol_47,,,Hongo
2841,Eriosyce aspillagae,,Pyrrhocactus aspillagai; Neoporteria aspillagae; Echinocactus aspillagae.,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Suculenta,SI,VI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,EN,RCE,EN B1ab(iii)+2ab(iii),6,DS 41/2011 MMA,EN,Bol_47,,,Planta
439,Eriosyce aurata,"Sandillón, asiento de la suegra","Eriosyce sandillon, Eriosyce sandillon var. mollesensis, Echinocactus auratus, Echinocactus sandillon, Eriosyce ausseliana, Eriosyce ceratistes, Eriosyce ceratistes var. combarbalensis, Eriosyce ceratistes var. combarbalensis, Eriosyce ceratistes var. mollesensis, Eriosyce ceratistes var. tranquillaensis
",Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Suculenta,SI,III-RM,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VU,RCE,VU  A2cd,9,DS 13/2013 MMA,VU [Eriosyce sandillon],Bol_47,,,Planta
,Eriosyce chilensis, ,"Pyrrhocactus chilensis, Neoporteria chilensis",Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Suculenta,SI,IV-V,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EN,RCE,"EN B1ab(iii,v)+2ab(iii,v)",5,DS 33/2011 MMA,EN [Neoporteria chilensis],Bol_47,,,Planta
,Eriosyce coimasensis,quisquito rosado de Las Coimas,"Neoporteria coimasensis F.Ritter (1963), Neoporteria nidus var. coimasensis (F.Ritter) A.E.Hoffm. (1989), Eriosyce senilis subsp. coimasensis (F.Ritter) Katt. (1994) ",Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Suculenta,Si,V-RM,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VU,RCE,VU B1ab(iii)+2ab(iii),17,DS 44/2021 MMA,,,,,Planta
,Eriosyce crispa, ,,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Suculenta,SI,III,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VU,RCE,"VU B1ab(iii,iv)+2ab(iii,iv)",5,DS 33/2011 MMA,,,,,Planta
,Eriosyce curvispina,,"Pyrrhocactus curvispina; Neoporteria curvispina, incluye var. andicola, var. curvispina, var. engleri, var. garaventai, var. grandiflora, var. lissocarpa, var. marksiana",Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Suculenta,SI,"III?, IV-VII",0,0,0,sd,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,LC,RCE,--,6,DS 41/2011 MMA,"EN [Eriosyce curvispina var. grandiflora], VU [Eriosyce curvispina var. andicola, var. curvispina, var. engleri, var. garaventai], R [Eriosyce curvispina var. lissocarpa, var. marksiana]",Bol_47,,,Planta
,Eriosyce esmeraldana, ,"Thelocephala esmeraldana, Neoporteria esmeraldana var. esmeraldana, Neoporteria esmeraldana var. malleolata, Neochilenia esmeraldana ",Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Suculenta,SI,II,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EN,RCE,EN B1ab(v)+2ab(v),5,DS 33/2011 MMA,"VU [Neoporteria esmeraldana var. esmeraldana], R [Neoporteria esmeraldana var. malleolata]",Bol_47,,,Planta
522,Eriosyce heinrichiana,,,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Suculenta,SI,III-IV,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LC,RCE,--,6,DS 41/2011 MMA,,,,,Planta
88,Eriosyce laui,cactus,Islaya laui,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Suculenta,SI,II,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EN-R,RCE,"EN B1ab(iii,v)+2ab(iii,v); D",2,DS 50/2008 MINSEGPRES,,,,,Planta
440,Eriosyce megacarpa,sandillón de los ratones,Rodentiophila megacarpa,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Suculenta,SI,III,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EN,RCE,EN  B1ab(iii)+2ab(iii),8,DS 19/2012 MMA,VU,Bol_47,,,Planta
2843,Eriosyce napina,,"Thelocephala napina, Neoporteria napina",Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Suculenta,SI,III,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NT,RCE,--,8,DS 19/2012 MMA,VU [Neoporteria napina],Bol_47,,,Planta
,Eriosyce occulta, ,,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Suculenta,SI,II,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EN,RCE,EN B1ab(v)+2ab(v),5,DS 33/2011 MMA,EN,Bol_47,,,Planta
,Eriosyce recondita, ,"Pyrrhocactus reconditus, Neoporteria recondita",Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Suculenta,SI,II,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EN,RCE,"EN B1ab(iii,v)+2ab(iii,v) ",5,DS 33/2011 MMA,VU,Bol_47,,,Planta
441,Eriosyce rodentiophila, ,,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Suculenta,SI,II-III,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VU,RCE,"VU B1ab(iii,v)+2ab(iii,v)",5,DS 33/2011 MMA,VU,Bol_47,,,Planta
,Eriosyce sociabilis, ,,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Suculenta,SI,III,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CR,RCE,CR C2a(i),5,DS 33/2011 MMA,,,,,Planta
2844,Eriosyce subgibbosa,,"Neoporteria subgibbosa, incluye var. litoralis, var. robusta, var. subgibbosa",Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Suculenta,SI,IV-VIII,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,LC,RCE,--,6,DS 41/2011 MMA,"VU(IV-V-RM) [Neoporteria subgibbosa var. subggibosa], FP(VI-VIII) [Neoporteria subgibbosa var. subggibosa], VU [Neoporteria subgibbosa var. litoralis], R [Neoporteria subgibbosa var. robusta]",Bol_47,,,Planta
5412,Errina antarctica,hidrocoral,,Animalia,Cnidaria,Hydrozoa, Anthoathecata,Stylasteridae,,NO,X-XII,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,"VU [Ecotipo aguas someras], DD [Ecotipo aguas profundas]",RCE,"VU A2c [Ecotipo aguas someras],
-- [Ecotipo aguas profundas]",11,DS 38/2015 MMA,,,,,Invertebrado
973,Eryngium bupleuroides,,,Plantae,Magnoliophyta,Magnoliopsida,Apiales,Apiaceae,Arbusto,SI,JF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CR,RCE,CR B1ab(iii)+2ab(iii),5,DS 33/2011 MMA,,,,,Planta
974,Eryngium fernandezianum,,,Plantae,Magnoliophyta,Magnoliopsida,Apiales,Apiaceae,Arbusto,SI,JF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CR,RCE,CR B1ab(iii)+2ab(iii); D,5,DS 33/2011 MMA,,,,,Planta
975,Eryngium inaccessum,,,Plantae,Magnoliophyta,Magnoliopsida,Apiales,Apiaceae,Arbusto,SI,JF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CR,RCE,CR B1ab(iii)+2ab(iii),5,DS 33/2011 MMA,,,,,Planta
,Eryngium macracanthum,,,Plantae,Magnoliophyta,Magnoliopsida,Apiales,Apiaceae ,Hierba,SI,III,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VU,RCE,VU B1ab(iii)+2ab(iii),5,DS 33/2011 MMA,,,,,Planta
976,Eryngium sarcophyllum,,,Plantae,Magnoliophyta,Magnoliopsida,Apiales,Apiaceae,Arbusto,SI,JF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,EX,RCE,--,5,DS 33/2011 MMA,,,,,Planta
,Erythranthe depressa,"placa, berro","Erythranthe depressa (Phil.) G.L. Nesom var. depressa, Mimulus pissisi Phil., Mimulus acaulis Phil., Mimulus depressus Phil. var. acaulis (Phil.) Reiche, Mimulus depressus Phil. var. pissisi (Phil.) Reiche, Mimulus depressus Phil. Mimulus depressus Phil. var. ciminum C. Bohlen (Rodriguez et al,. 2018).
",Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Phrymaceae,Hierba,Si,II-V,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LC,RCE,--,17,DS 44/2021 MMA,,,,,Planta
977,Escallonia callcottiae,,,Plantae,Magnoliophyta,Magnoliopsida,Hydrangeales,Escalloniaceae,Arbusto,SI,JF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,VU,RCE,VU D1+2,5,DS 33/2011 MMA,,,,,Planta
,Euathlus affinis,tarántula afín de Santiago,"Mygale affinis Nicolet, 1849; Brachypelma affinis Mello-Leitão, 1936
",Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,,Si,RM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EN,RCE, EN B1ab(iii)+2ab(iii),17,DS 44/2021 MMA,,,,,Invertebrado
8270,Euathlus antai,"araña pollito, tarántula",,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,,SI,II,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CR,RCE,CR B1ab(iii)+2ab(iii),13,DS 06/2017 MMA,,,,,Invertebrado
8271,Euathlus atacama,"araña pollito, tarántula",,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,,SI,II,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CR,RCE,CR B1ab(iii)+2ab(iii),13,DS 06/2017 MMA,,,,,Invertebrado
8272,Euathlus condorito,"araña pollito, tarántula",,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,,SI,RM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CR,RCE,CR B1ab(iii)+2ab(iii),13,DS 06/2017 MMA,,,,,Invertebrado
8273,Euathlus manicata,"araña pollito, tarántula",Paraphysa manicata; Paraphysa scrofa,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,,SI,VI-VIII,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NT,RCE,--,13,DS 06/2017 MMA,,,,,Invertebrado
,Euathlus parvulus,"tarántula enana, araña pollito",,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,,SI,V,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CR,RCE,CR B1ab(iii)+2ab(iii),17,DS 44/2021 MMA,,,,,Invertebrado
,Euathlus truculentus,"tarántula de patas azules, araña pollito","Paraphysa phryxotrichoides en Strand, 1907; Euathlus truculentus en Schmidt, 1992; Paraphysa pulcherrimaklaasi en Schmidt, 1993; Phrixotrichus phryxotrichoides en Schmidt, 1994",Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,,No,IV-V,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EN,RCE,EN B1ab(iii)+2ab(iii),17,DS 44/2021 MMA,,,,,Invertebrado
159,Eubalaena australis,ballena franca austral,,Animalia,Chordata,Mammalia,Cetacea,Balaenidae,,NO,"XV-V, VI-XII",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,EN,RCE,EN D,4,DS 23/2009 MINSEGPRES,EN,Yáñez et al. 1997,,,Vertebrado
